Transaction ID,Date,Time,City,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Inventory,Import Cost,Promotion,Holiday
499,2023-01-15,12:53,Hải Phòng,CUST499,Male,46,Beauty,2,30,60,62,23.88,Yes,No
500,2023-03-01,19:34,Hải Phòng,CUST500,Female,60,Beauty,4,25,100,177,17.04,No,No
501,2023-05-14,15:45,TP.HCM,CUST501,Male,39,Electronics,2,30,60,56,22.97,Yes,No
502,2023-04-02,14:19,TP.HCM,CUST502,Male,43,Electronics,3,50,150,49,37.65,No,No
503,2023-10-25,08:39,Hà Nội,CUST503,Male,45,Beauty,4,500,2000,140,357.35,No,No
504,2023-05-16,12:51,Đà Nẵng,CUST504,Female,38,Beauty,3,50,150,106,39.56,Yes,No
505,2023-01-20,12:41,TP.HCM,CUST505,Male,24,Beauty,1,50,50,98,32.0,No,No
506,2023-02-25,12:33,Hà Nội,CUST506,Male,34,Beauty,3,500,1500,114,310.93,No,No
507,2023-11-02,16:00,Cần Thơ,CUST507,Female,37,Electronics,3,500,1500,37,385.4,No,No
508,2023-08-11,15:42,Đà Nẵng,CUST508,Male,58,Beauty,2,300,600,74,206.35,No,No
509,2023-06-26,16:52,Cần Thơ,CUST509,Female,37,Electronics,3,300,900,100,230.82,No,No
510,2023-06-10,18:35,TP.HCM,CUST510,Female,39,Beauty,4,50,200,60,38.93,Yes,No
511,2023-08-12,18:19,TP.HCM,CUST511,Male,45,Beauty,2,50,100,129,30.62,No,No
512,2023-11-07,17:59,TP.HCM,CUST512,Female,57,Beauty,1,25,25,162,19.42,Yes,No
513,2023-09-19,21:42,Cần Thơ,CUST513,Male,24,Electronics,4,25,100,24,17.24,No,No
514,2023-03-01,08:06,Đà Nẵng,CUST514,Female,18,Electronics,1,300,300,94,210.63,No,No
515,2023-07-17,10:56,Hà Nội,CUST515,Female,49,Clothing,3,300,900,193,217.6,No,No
516,2023-10-23,08:08,Hà Nội,CUST516,Male,30,Beauty,4,25,100,83,19.63,No,No
517,2023-04-08,17:16,TP.HCM,CUST517,Female,47,Clothing,4,25,100,123,15.1,Yes,No
518,2023-05-11,20:07,Đà Nẵng,CUST518,Female,40,Clothing,1,30,30,175,20.86,No,No
519,2023-01-23,11:56,Hải Phòng,CUST519,Female,36,Electronics,4,30,120,61,22.13,Yes,Yes
520,2023-12-29,21:06,Hà Nội,CUST520,Female,49,Electronics,4,25,100,73,18.61,Yes,No
521,2023-08-12,09:47,TP.HCM,CUST521,Female,47,Clothing,4,30,120,144,22.16,Yes,No
522,2023-01-01,21:35,TP.HCM,CUST522,Male,46,Beauty,3,500,1500,101,313.44,No,No
523,2023-09-24,12:09,Hải Phòng,CUST523,Female,62,Electronics,1,300,300,36,197.96,Yes,No
524,2023-10-03,09:17,Đà Nẵng,CUST524,Male,46,Beauty,4,300,1200,188,201.52,Yes,No
525,2023-12-18,14:18,Đà Nẵng,CUST525,Female,47,Beauty,2,25,50,143,19.02,Yes,No
526,2023-12-10,11:38,TP.HCM,CUST526,Male,33,Clothing,2,50,100,235,32.79,Yes,No
527,2023-04-11,11:13,TP.HCM,CUST527,Male,57,Clothing,2,25,50,228,16.05,No,No
528,2023-07-06,11:45,Hà Nội,CUST528,Female,36,Clothing,2,30,60,169,23.74,No,No
529,2023-08-09,18:21,Hà Nội,CUST529,Female,35,Clothing,3,50,150,142,30.09,No,No
530,2023-02-05,15:13,Đà Nẵng,CUST530,Female,18,Electronics,4,30,120,52,23.99,No,No
531,2023-12-07,11:43,Đà Nẵng,CUST531,Male,31,Electronics,1,500,500,81,367.68,Yes,No
532,2023-06-19,16:40,Hải Phòng,CUST532,Female,64,Clothing,4,30,120,175,22.97,No,No
533,2023-11-16,17:54,Hải Phòng,CUST533,Male,19,Electronics,3,500,1500,63,329.46,No,No
534,2023-06-10,11:16,TP.HCM,CUST534,Male,45,Clothing,2,500,1000,129,301.43,Yes,No
535,2023-12-06,13:32,Đà Nẵng,CUST535,Male,47,Beauty,3,30,90,169,22.43,Yes,No
536,2023-03-05,10:31,Cần Thơ,CUST536,Female,55,Beauty,4,30,120,69,23.0,Yes,No
537,2023-06-03,10:16,Đà Nẵng,CUST537,Female,21,Beauty,1,500,500,86,374.05,Yes,No
538,2023-09-17,17:57,Hà Nội,CUST538,Male,18,Clothing,3,50,150,293,31.43,No,No
539,2023-06-08,10:58,TP.HCM,CUST539,Male,25,Beauty,1,500,500,107,375.34,No,No
540,2023-12-08,15:54,Hà Nội,CUST540,Female,46,Electronics,3,300,900,70,226.14,Yes,No
541,2023-07-29,17:03,Hải Phòng,CUST541,Male,56,Beauty,1,500,500,192,365.85,Yes,No
542,2023-06-17,09:05,TP.HCM,CUST542,Female,20,Beauty,1,50,50,143,37.66,No,No
543,2023-07-26,16:40,Hà Nội,CUST543,Male,49,Beauty,2,300,600,73,230.76,Yes,No
544,2023-12-23,11:27,TP.HCM,CUST544,Female,27,Electronics,1,25,25,70,18.07,No,No
545,2023-06-01,21:53,TP.HCM,CUST545,Male,27,Clothing,2,25,50,103,15.44,No,No
546,2023-10-11,14:17,TP.HCM,CUST546,Female,36,Electronics,4,50,200,53,34.88,Yes,No
547,2023-03-07,18:02,Hà Nội,CUST547,Male,63,Clothing,4,500,2000,237,307.76,Yes,No
548,2023-04-09,15:00,TP.HCM,CUST548,Female,51,Clothing,2,30,60,131,20.45,No,No
549,2023-08-04,08:21,TP.HCM,CUST549,Female,50,Beauty,2,50,100,166,34.07,No,No
550,2023-12-07,17:49,Đà Nẵng,CUST550,Male,40,Clothing,3,300,900,194,183.96,No,No
551,2023-07-14,21:08,TP.HCM,CUST551,Male,45,Electronics,3,300,900,53,200.93,No,No
552,2023-12-13,16:40,Đà Nẵng,CUST552,Female,49,Electronics,3,25,75,94,15.55,Yes,No
553,2023-03-31,18:16,TP.HCM,CUST553,Male,24,Clothing,4,300,1200,197,228.49,No,No
554,2023-11-12,20:10,TP.HCM,CUST554,Female,46,Beauty,3,50,150,145,39.48,No,No
555,2023-10-19,11:47,Đà Nẵng,CUST555,Male,25,Beauty,1,300,300,77,184.34,Yes,No
556,2023-06-04,10:28,TP.HCM,CUST556,Female,18,Electronics,1,50,50,49,39.55,No,No
557,2023-07-27,16:35,Hà Nội,CUST557,Female,20,Beauty,3,30,90,170,21.14,Yes,No
558,2023-10-08,13:45,Hà Nội,CUST558,Female,41,Clothing,1,25,25,106,16.5,No,No
559,2023-01-01,19:27,Đà Nẵng,CUST559,Female,40,Clothing,4,300,1200,258,184.61,Yes,No
560,2023-06-05,20:35,TP.HCM,CUST560,Female,25,Electronics,1,50,50,91,35.01,No,No
561,2023-05-27,12:00,TP.HCM,CUST561,Female,64,Clothing,4,500,2000,183,379.45,No,No
562,2023-04-18,11:07,Hà Nội,CUST562,Male,54,Electronics,2,25,50,98,18.54,No,No
563,2023-08-09,18:04,Hà Nội,CUST563,Male,20,Clothing,2,30,60,156,18.3,Yes,No
564,2023-10-24,11:56,Hà Nội,CUST564,Male,50,Electronics,2,50,100,28,30.73,No,No
565,2023-11-07,19:44,TP.HCM,CUST565,Female,45,Beauty,2,30,60,168,20.42,No,No
566,2023-12-02,13:57,TP.HCM,CUST566,Female,64,Clothing,1,30,30,279,19.77,No,No
567,2023-06-14,17:09,TP.HCM,CUST567,Female,25,Clothing,3,300,900,177,193.94,No,No
568,2023-08-27,09:34,TP.HCM,CUST568,Female,51,Electronics,1,300,300,72,196.86,No,No
569,2023-08-15,17:02,Cần Thơ,CUST569,Male,52,Electronics,4,50,200,34,38.03,No,No
570,2023-08-15,13:53,Hà Nội,CUST570,Male,49,Clothing,1,500,500,135,392.92,No,No
571,2023-12-12,16:23,TP.HCM,CUST571,Female,41,Electronics,1,50,50,25,34.05,No,No
572,2023-04-20,10:37,Đà Nẵng,CUST572,Male,31,Clothing,4,500,2000,109,390.61,No,No
573,2023-09-19,18:35,TP.HCM,CUST573,Male,49,Beauty,2,30,60,127,19.93,No,No
574,2023-08-31,19:09,TP.HCM,CUST574,Female,63,Electronics,2,25,50,83,17.38,No,No
575,2023-03-28,10:27,Đà Nẵng,CUST575,Male,60,Clothing,2,50,100,129,32.26,No,No
576,2023-12-04,09:08,Cần Thơ,CUST576,Female,33,Beauty,3,50,150,74,36.4,No,No
577,2023-02-13,08:02,Hà Nội,CUST577,Male,21,Beauty,4,500,2000,110,397.9,Yes,No
578,2023-05-26,17:19,Cần Thơ,CUST578,Female,54,Clothing,4,30,120,237,21.62,No,No
579,2023-09-21,16:23,TP.HCM,CUST579,Female,38,Electronics,1,30,30,37,20.15,No,No
580,2023-12-06,15:57,Hà Nội,CUST580,Female,31,Clothing,3,500,1500,199,364.78,No,No
581,2023-11-21,11:59,TP.HCM,CUST581,Female,48,Beauty,2,30,60,166,18.74,No,No
582,2023-11-14,12:50,Hải Phòng,CUST582,Male,35,Clothing,3,300,900,194,233.32,No,No
583,2023-06-21,16:55,TP.HCM,CUST583,Female,24,Electronics,4,25,100,89,17.52,No,No
584,2023-02-17,14:02,Hà Nội,CUST584,Female,27,Beauty,4,50,200,157,34.49,No,No
585,2023-05-01,22:57,TP.HCM,CUST585,Female,24,Clothing,1,25,25,250,17.93,No,Yes
586,2023-12-11,10:22,Hà Nội,CUST586,Male,50,Electronics,1,50,50,39,36.25,No,No
587,2023-06-08,17:13,Hà Nội,CUST587,Female,40,Beauty,4,300,1200,156,184.31,No,No
588,2023-04-26,13:43,Hà Nội,CUST588,Male,38,Electronics,2,30,60,32,22.1,No,No
589,2023-04-12,13:15,Hà Nội,CUST589,Female,36,Beauty,2,500,1000,175,324.19,Yes,No
590,2023-03-17,17:42,Hà Nội,CUST590,Male,36,Clothing,3,300,900,257,222.84,Yes,No
591,2023-01-13,17:06,Hà Nội,CUST591,Male,53,Electronics,4,25,100,72,19.11,No,No
592,2023-01-24,22:22,TP.HCM,CUST592,Female,46,Beauty,4,500,2000,121,380.4,Yes,Yes
593,2023-05-06,10:49,Hà Nội,CUST593,Male,35,Electronics,2,30,60,24,21.32,No,No
594,2023-09-01,09:35,Hà Nội,CUST594,Female,19,Electronics,2,300,600,67,211.21,No,No
595,2023-11-09,18:56,Đà Nẵng,CUST595,Female,18,Clothing,4,500,2000,155,314.29,No,No
596,2023-02-07,16:55,TP.HCM,CUST596,Female,64,Electronics,1,300,300,76,226.52,No,No
597,2023-08-22,11:26,TP.HCM,CUST597,Male,22,Beauty,4,300,1200,163,196.28,Yes,No
598,2023-08-01,09:39,Hà Nội,CUST598,Male,37,Beauty,4,30,120,110,20.98,No,No
599,2023-11-19,09:47,Hà Nội,CUST599,Female,28,Beauty,2,50,100,142,32.84,No,No
600,2023-10-22,20:09,Hà Nội,CUST600,Female,59,Beauty,2,500,1000,75,313.38,No,No
601,2023-04-10,10:59,Hà Nội,CUST601,Male,19,Clothing,1,30,30,275,21.78,Yes,No
602,2023-12-23,12:59,Hà Nội,CUST602,Female,20,Electronics,1,300,300,67,183.26,No,No
603,2023-07-16,11:15,Hà Nội,CUST603,Female,40,Clothing,3,30,90,239,22.49,Yes,No
604,2023-09-11,12:55,Hà Nội,CUST604,Female,29,Electronics,4,50,200,65,33.18,Yes,No
605,2023-07-24,09:10,Hà Nội,CUST605,Male,37,Electronics,2,500,1000,27,300.01,Yes,No
606,2023-05-05,15:51,TP.HCM,CUST606,Male,22,Electronics,1,50,50,70,35.11,Yes,No
607,2023-03-17,09:51,Hà Nội,CUST607,Male,54,Clothing,3,25,75,170,15.23,No,No
608,2023-12-02,18:11,TP.HCM,CUST608,Female,55,Electronics,3,500,1500,44,327.62,Yes,No
609,2023-12-19,11:56,TP.HCM,CUST609,Female,47,Clothing,2,50,100,131,37.07,No,No
610,2023-01-03,15:26,TP.HCM,CUST610,Female,26,Beauty,2,300,600,166,183.76,No,No
611,2023-02-24,20:01,Hà Nội,CUST611,Male,51,Beauty,3,500,1500,73,383.93,No,No
612,2023-08-06,17:11,Đà Nẵng,CUST612,Female,61,Electronics,1,500,500,47,300.38,Yes,No
613,2023-04-23,15:47,TP.HCM,CUST613,Female,52,Clothing,3,30,90,264,19.48,No,No
614,2023-04-01,12:59,Hà Nội,CUST614,Female,39,Beauty,4,300,1200,55,224.45,No,No
615,2023-12-23,12:21,Đà Nẵng,CUST615,Female,61,Clothing,4,25,100,112,16.58,No,No
616,2023-09-23,17:50,Cần Thơ,CUST616,Male,41,Clothing,2,50,100,185,31.02,Yes,No
617,2023-08-26,22:59,Hà Nội,CUST617,Male,34,Electronics,1,30,30,51,20.16,No,No
618,2023-01-26,17:26,Hà Nội,CUST618,Female,27,Beauty,1,50,50,82,32.7,No,No
619,2023-10-13,15:51,Đà Nẵng,CUST619,Male,47,Electronics,4,25,100,92,19.21,No,No
620,2023-05-08,18:42,TP.HCM,CUST620,Male,63,Electronics,3,25,75,46,16.57,Yes,No
621,2023-03-04,14:55,Hà Nội,CUST621,Female,40,Beauty,2,500,1000,67,378.89,No,No
622,2023-08-22,09:47,Hà Nội,CUST622,Female,49,Beauty,3,25,75,191,19.46,Yes,No
623,2023-03-10,16:51,TP.HCM,CUST623,Male,34,Clothing,3,50,150,153,34.34,Yes,No
624,2023-08-26,21:15,TP.HCM,CUST624,Female,34,Beauty,3,300,900,200,234.6,No,No
625,2023-12-08,10:17,TP.HCM,CUST625,Male,31,Clothing,1,300,300,155,202.64,Yes,No
626,2023-09-29,17:10,TP.HCM,CUST626,Female,26,Clothing,4,500,2000,159,396.41,Yes,No
627,2023-10-14,10:50,TP.HCM,CUST627,Male,57,Clothing,1,50,50,184,30.89,Yes,No
628,2023-11-01,15:44,TP.HCM,CUST628,Female,19,Beauty,4,50,200,87,36.87,No,No
629,2023-06-12,09:06,Hà Nội,CUST629,Male,62,Electronics,2,25,50,96,17.47,No,No
630,2023-08-15,13:24,Hà Nội,CUST630,Male,42,Clothing,2,50,100,100,33.88,No,No
631,2023-11-10,18:55,TP.HCM,CUST631,Male,56,Electronics,3,30,90,55,21.8,No,No
632,2023-09-16,12:02,Đà Nẵng,CUST632,Female,26,Electronics,4,25,100,38,18.52,Yes,No
633,2023-08-07,17:54,TP.HCM,CUST633,Male,39,Beauty,4,30,120,83,18.03,No,No
634,2023-10-08,18:30,TP.HCM,CUST634,Male,60,Electronics,4,500,2000,89,316.7,No,No
635,2023-08-17,21:14,Hà Nội,CUST635,Female,63,Electronics,3,300,900,52,222.78,Yes,No
636,2023-03-23,11:12,TP.HCM,CUST636,Female,21,Beauty,3,500,1500,94,366.64,No,No
637,2023-09-01,12:52,TP.HCM,CUST637,Male,43,Clothing,2,300,600,128,237.96,No,No
638,2023-08-19,10:58,Hà Nội,CUST638,Male,46,Electronics,1,500,500,23,376.1,Yes,No
639,2023-05-13,22:29,Hà Nội,CUST639,Female,62,Beauty,4,50,200,83,39.51,Yes,No
640,2023-05-07,21:22,TP.HCM,CUST640,Female,51,Electronics,4,30,120,21,22.22,Yes,No
641,2023-11-23,15:19,Hà Nội,CUST641,Female,40,Electronics,1,300,300,65,197.88,Yes,No
642,2023-05-22,19:52,Hà Nội,CUST642,Female,54,Clothing,4,25,100,160,15.53,No,No
643,2023-09-24,15:50,Hà Nội,CUST643,Female,28,Electronics,3,30,90,95,22.69,No,No
644,2023-09-06,17:55,Hà Nội,CUST644,Male,23,Beauty,3,25,75,132,18.22,No,No
645,2023-11-17,09:14,Hà Nội,CUST645,Female,35,Electronics,4,30,120,22,18.29,No,No
646,2023-05-03,18:14,Đà Nẵng,CUST646,Male,38,Clothing,3,30,90,144,20.16,Yes,No
647,2023-05-21,10:01,TP.HCM,CUST647,Male,59,Clothing,3,500,1500,167,395.68,No,No
648,2023-08-14,19:42,TP.HCM,CUST648,Male,53,Beauty,4,300,1200,63,210.02,No,No
649,2023-02-09,18:12,Đà Nẵng,CUST649,Female,58,Clothing,2,300,600,132,205.96,No,No
650,2024-01-01,17:25,TP.HCM,CUST650,Male,55,Electronics,1,30,30,73,20.75,No,No
651,2023-05-27,08:21,Hà Nội,CUST651,Male,51,Clothing,3,50,150,234,32.09,No,No
652,2023-05-01,11:17,TP.HCM,CUST652,Female,34,Beauty,2,50,100,79,33.69,No,Yes
653,2023-05-20,11:55,TP.HCM,CUST653,Male,54,Clothing,3,25,75,290,16.85,No,No
654,2023-06-21,12:04,TP.HCM,CUST654,Male,42,Clothing,3,25,75,116,15.26,Yes,No
655,2023-06-13,09:49,TP.HCM,CUST655,Female,55,Clothing,1,500,500,221,376.76,Yes,No
656,2023-10-04,21:17,Hà Nội,CUST656,Male,29,Beauty,3,30,90,164,20.5,Yes,No
657,2023-02-11,15:22,Hà Nội,CUST657,Male,40,Clothing,1,25,25,299,19.11,No,No
658,2023-03-12,11:41,TP.HCM,CUST658,Male,59,Clothing,1,25,25,192,19.25,No,No
659,2023-03-19,12:32,TP.HCM,CUST659,Female,39,Electronics,1,30,30,85,19.27,No,No
660,2023-04-29,13:25,TP.HCM,CUST660,Female,38,Beauty,2,500,1000,77,365.74,No,No
661,2023-07-16,16:43,TP.HCM,CUST661,Female,44,Clothing,4,25,100,215,17.36,No,No
662,2023-12-22,15:53,Hải Phòng,CUST662,Male,48,Beauty,2,500,1000,178,388.02,No,No
663,2023-03-20,20:34,TP.HCM,CUST663,Male,23,Clothing,4,300,1200,156,192.94,Yes,No
664,2023-12-28,14:21,Hà Nội,CUST664,Female,44,Clothing,4,500,2000,257,367.78,Yes,No
665,2023-04-20,22:01,Hà Nội,CUST665,Male,57,Clothing,1,50,50,111,36.08,No,No
666,2023-02-02,19:07,Hà Nội,CUST666,Male,51,Electronics,3,50,150,86,32.95,No,No
667,2023-08-01,10:56,Hà Nội,CUST667,Female,29,Electronics,1,500,500,58,313.66,No,No
668,2023-07-28,21:16,Hà Nội,CUST668,Female,62,Electronics,3,50,150,78,36.52,Yes,No
669,2023-06-19,09:11,Hà Nội,CUST669,Male,24,Beauty,4,300,1200,57,224.32,Yes,No
670,2023-10-05,18:37,Hà Nội,CUST670,Male,27,Beauty,1,30,30,65,19.89,No,No
671,2023-08-27,12:16,Hà Nội,CUST671,Male,62,Electronics,3,50,150,81,36.45,Yes,No
672,2023-08-01,19:02,Đà Nẵng,CUST672,Female,34,Beauty,2,50,100,152,33.95,Yes,No
673,2023-02-01,19:06,Hà Nội,CUST673,Female,43,Clothing,3,500,1500,209,371.32,No,No
674,2023-04-16,18:38,TP.HCM,CUST674,Female,38,Clothing,1,300,300,275,191.95,Yes,No
675,2023-08-04,18:27,TP.HCM,CUST675,Female,45,Clothing,2,30,60,127,23.34,No,No
676,2023-07-19,11:22,Hải Phòng,CUST676,Male,63,Electronics,3,500,1500,82,328.74,Yes,No
677,2023-10-27,09:46,Hà Nội,CUST677,Female,19,Beauty,3,500,1500,163,336.78,Yes,No
678,2023-12-23,13:50,TP.HCM,CUST678,Female,60,Electronics,3,300,900,29,183.49,No,No
679,2023-01-11,10:20,Hải Phòng,CUST679,Female,18,Beauty,3,30,90,70,18.67,No,No
680,2023-10-22,17:27,Đà Nẵng,CUST680,Female,53,Clothing,3,300,900,182,210.95,No,No
681,2023-07-14,12:38,Đà Nẵng,CUST681,Female,43,Electronics,2,30,60,97,19.61,No,No
682,2023-09-02,22:32,Hà Nội,CUST682,Male,46,Beauty,4,300,1200,87,230.13,Yes,Yes
683,2023-01-04,17:07,Hà Nội,CUST683,Male,38,Beauty,2,500,1000,66,301.47,No,No
684,2023-06-30,19:24,TP.HCM,CUST684,Female,28,Clothing,2,500,1000,132,337.91,Yes,No
685,2023-06-02,10:57,Cần Thơ,CUST685,Male,57,Electronics,2,25,50,55,16.69,No,No
686,2023-07-19,19:36,TP.HCM,CUST686,Female,28,Electronics,4,50,200,99,30.19,No,No
687,2023-08-03,21:12,TP.HCM,CUST687,Female,53,Electronics,1,300,300,94,187.46,No,No
688,2023-10-03,14:16,Hà Nội,CUST688,Male,56,Clothing,4,25,100,240,17.07,No,No
689,2023-10-07,16:02,Đà Nẵng,CUST689,Male,57,Electronics,2,50,100,61,34.93,Yes,No
690,2023-11-05,18:45,Hà Nội,CUST690,Female,52,Clothing,3,300,900,197,204.26,Yes,No
691,2023-04-23,10:27,Hà Nội,CUST691,Female,51,Clothing,3,30,90,252,21.19,No,No
692,2023-09-07,14:00,TP.HCM,CUST692,Female,64,Clothing,2,50,100,235,35.95,No,No
693,2023-04-23,12:33,TP.HCM,CUST693,Male,41,Beauty,3,500,1500,125,300.99,No,No
694,2023-05-20,10:59,Hà Nội,CUST694,Female,39,Electronics,2,25,50,78,17.32,Yes,No
695,2023-08-12,12:51,Hà Nội,CUST695,Female,22,Electronics,3,50,150,84,39.63,No,No
696,2023-09-06,09:34,TP.HCM,CUST696,Female,50,Clothing,4,50,200,254,35.19,Yes,No
697,2023-01-15,08:43,Hà Nội,CUST697,Male,53,Clothing,1,500,500,210,367.75,No,No
698,2023-07-19,10:46,TP.HCM,CUST698,Female,64,Electronics,1,300,300,32,198.71,No,No
699,2023-06-22,21:47,Hà Nội,CUST699,Female,37,Clothing,4,30,120,279,22.64,No,No
700,2023-12-09,15:47,TP.HCM,CUST700,Male,36,Electronics,4,500,2000,34,377.29,Yes,No
701,2023-12-14,21:42,TP.HCM,CUST701,Female,52,Beauty,2,30,60,191,21.13,No,No
702,2023-07-27,13:12,Hà Nội,CUST702,Female,60,Clothing,2,300,600,284,238.56,No,No
703,2023-03-26,11:23,Hà Nội,CUST703,Male,34,Electronics,2,50,100,47,31.26,No,No
704,2023-08-28,14:27,Hà Nội,CUST704,Female,62,Clothing,3,30,90,210,18.1,No,No
705,2023-03-07,13:04,Hà Nội,CUST705,Male,60,Electronics,2,25,50,77,18.85,No,No
706,2023-11-15,09:42,Hải Phòng,CUST706,Male,51,Electronics,4,25,100,49,19.04,No,No
707,2023-10-01,17:58,Hà Nội,CUST707,Female,26,Clothing,1,500,500,205,312.02,No,No
708,2023-01-14,10:21,Đà Nẵng,CUST708,Female,43,Beauty,3,300,900,136,195.93,Yes,No
709,2023-07-21,16:39,Hà Nội,CUST709,Female,19,Electronics,2,500,1000,78,301.76,Yes,No
710,2023-10-31,17:20,TP.HCM,CUST710,Female,26,Electronics,3,500,1500,71,329.33,No,No
711,2023-10-16,10:42,Đà Nẵng,CUST711,Male,26,Electronics,3,500,1500,73,377.31,Yes,No
712,2023-12-06,09:54,TP.HCM,CUST712,Female,57,Beauty,2,25,50,74,17.59,No,No
713,2023-01-14,18:07,TP.HCM,CUST713,Male,34,Beauty,3,25,75,130,16.74,No,No
714,2023-02-12,13:46,TP.HCM,CUST714,Female,18,Clothing,1,500,500,209,337.17,No,No
715,2023-11-26,09:57,Hà Nội,CUST715,Female,42,Beauty,4,25,100,130,15.01,No,No
716,2023-08-08,22:19,Cần Thơ,CUST716,Female,60,Clothing,4,300,1200,270,197.99,No,No
717,2023-03-11,09:32,Đà Nẵng,CUST717,Male,57,Clothing,1,500,500,165,364.65,No,No
718,2023-08-25,17:19,Hải Phòng,CUST718,Female,59,Beauty,3,25,75,145,19.87,Yes,No
719,2023-04-04,22:42,Hà Nội,CUST719,Female,42,Clothing,2,30,60,139,23.08,No,No
720,2023-01-26,11:26,TP.HCM,CUST720,Female,56,Beauty,3,500,1500,171,302.36,Yes,No
721,2023-05-14,10:20,Cần Thơ,CUST721,Female,52,Clothing,1,500,500,117,389.86,No,No
722,2023-07-14,10:25,Hà Nội,CUST722,Male,20,Beauty,3,300,900,73,226.99,No,No
723,2023-06-17,11:44,Hà Nội,CUST723,Female,54,Beauty,4,50,200,71,37.8,No,No
724,2023-04-19,09:18,TP.HCM,CUST724,Male,61,Clothing,3,50,150,123,34.58,Yes,No
725,2023-08-21,17:35,TP.HCM,CUST725,Male,61,Electronics,1,300,300,75,203.88,No,No
726,2023-06-17,09:08,Đà Nẵng,CUST726,Male,47,Clothing,4,300,1200,124,198.17,No,No
727,2023-06-22,14:12,Hà Nội,CUST727,Male,55,Beauty,3,300,900,145,183.94,Yes,No
728,2023-07-14,22:26,Đà Nẵng,CUST728,Male,51,Electronics,3,50,150,36,32.28,Yes,No
729,2023-05-23,18:42,Hà Nội,CUST729,Male,29,Clothing,4,300,1200,242,194.8,Yes,No
730,2023-08-04,16:24,Hà Nội,CUST730,Female,36,Clothing,2,25,50,115,17.42,No,No
731,2023-05-10,11:43,Hà Nội,CUST731,Male,54,Clothing,4,500,2000,250,374.74,Yes,No
732,2023-02-11,17:47,Đà Nẵng,CUST732,Male,61,Electronics,2,500,1000,91,347.38,No,No
733,2023-08-29,15:57,TP.HCM,CUST733,Male,34,Beauty,1,30,30,193,18.35,No,No
734,2023-01-10,13:11,TP.HCM,CUST734,Female,27,Clothing,1,30,30,184,23.75,No,No
735,2023-10-04,10:39,TP.HCM,CUST735,Female,64,Clothing,4,500,2000,271,394.27,Yes,No
736,2023-01-27,20:36,Đà Nẵng,CUST736,Male,29,Clothing,4,25,100,131,18.93,No,No
737,2023-06-29,13:19,TP.HCM,CUST737,Female,33,Clothing,1,50,50,205,39.91,No,No
738,2023-04-25,10:25,Đà Nẵng,CUST738,Male,41,Clothing,2,50,100,190,35.44,No,No
739,2023-11-29,12:35,TP.HCM,CUST739,Male,36,Beauty,1,25,25,158,19.81,No,No
740,2023-02-05,13:53,TP.HCM,CUST740,Female,25,Beauty,4,50,200,63,30.76,No,No
741,2023-11-30,19:00,TP.HCM,CUST741,Male,48,Clothing,1,300,300,173,201.94,No,No
742,2023-01-21,18:19,Hà Nội,CUST742,Female,38,Electronics,4,500,2000,96,322.54,No,Yes
743,2023-01-16,18:18,TP.HCM,CUST743,Female,34,Beauty,4,500,2000,129,319.58,No,No
744,2023-05-07,08:13,TP.HCM,CUST744,Male,40,Electronics,1,25,25,65,15.7,Yes,No
745,2023-04-13,13:27,Hà Nội,CUST745,Male,54,Beauty,2,50,100,76,36.22,Yes,No
746,2023-01-11,14:50,Đà Nẵng,CUST746,Female,33,Clothing,3,30,90,247,22.69,Yes,No
747,2023-11-15,08:37,TP.HCM,CUST747,Male,23,Beauty,1,30,30,179,21.47,No,No
748,2023-03-20,11:38,TP.HCM,CUST748,Male,25,Clothing,3,50,150,154,31.47,No,No
