Transaction ID,Date,Time,City,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Inventory,Import Cost,Promotion,Holiday
749,2023-05-03,18:41,Cần Thơ,CUST749,Male,42,Beauty,1,30,30,89,22.87,No,No
750,2023-03-06,10:20,TP.HCM,CUST750,Female,35,Clothing,3,25,75,268,18.18,No,No
751,2023-08-31,15:29,Hà Nội,CUST751,Female,42,Clothing,2,25,50,223,16.94,No,No
752,2023-12-09,10:28,Cần Thơ,CUST752,Male,29,Clothing,2,50,100,157,36.74,No,No
753,2023-02-28,08:28,TP.HCM,CUST753,Female,32,Clothing,1,30,30,127,19.56,No,No
754,2023-10-16,11:43,Hà Nội,CUST754,Female,43,Electronics,4,25,100,64,16.73,No,No
755,2023-04-22,22:13,Hà Nội,CUST755,Female,58,Clothing,3,25,75,242,19.59,Yes,No
756,2023-08-27,18:32,Đà Nẵng,CUST756,Female,62,Electronics,4,300,1200,67,197.43,Yes,No
757,2023-12-25,21:30,TP.HCM,CUST757,Female,43,Electronics,4,300,1200,34,208.2,Yes,Yes
758,2023-05-12,14:50,TP.HCM,CUST758,Male,64,Clothing,4,25,100,295,19.45,No,No
759,2023-07-08,09:57,Đà Nẵng,CUST759,Male,49,Electronics,2,50,100,55,37.08,No,No
760,2023-03-27,15:50,Đà Nẵng,CUST760,Male,27,Beauty,1,500,500,196,306.22,No,No
761,2023-11-07,13:47,Hà Nội,CUST761,Female,33,Clothing,1,500,500,157,314.73,Yes,No
762,2023-11-07,19:10,Hà Nội,CUST762,Female,24,Electronics,2,25,50,74,15.04,No,No
763,2023-02-28,09:42,Hà Nội,CUST763,Male,34,Clothing,2,25,50,243,18.15,No,No
764,2023-03-25,14:05,TP.HCM,CUST764,Female,40,Clothing,1,25,25,296,17.24,Yes,No
765,2023-06-09,10:18,Hà Nội,CUST765,Male,43,Clothing,4,50,200,259,31.34,No,No
766,2023-02-25,12:32,TP.HCM,CUST766,Male,38,Electronics,3,300,900,98,237.48,Yes,No
767,2023-10-24,18:42,Đà Nẵng,CUST767,Male,39,Beauty,3,25,75,192,17.65,No,No
768,2023-01-14,14:40,Đà Nẵng,CUST768,Female,24,Beauty,3,25,75,56,16.21,No,No
769,2023-06-09,12:39,Hà Nội,CUST769,Female,31,Electronics,4,30,120,97,21.0,Yes,No
770,2023-10-22,12:21,Đà Nẵng,CUST770,Male,32,Clothing,1,50,50,268,36.8,Yes,No
771,2023-12-13,13:05,Hà Nội,CUST771,Male,24,Electronics,2,25,50,54,15.38,No,No
772,2023-07-12,18:52,Đà Nẵng,CUST772,Male,26,Electronics,1,30,30,23,19.65,No,No
773,2023-07-23,20:48,Hà Nội,CUST773,Male,25,Electronics,4,500,2000,43,380.7,No,No
774,2023-04-12,21:15,TP.HCM,CUST774,Female,40,Clothing,2,25,50,169,17.3,No,No
775,2023-02-08,18:43,Đà Nẵng,CUST775,Female,46,Electronics,4,25,100,59,17.73,No,No
776,2023-10-31,11:19,Hà Nội,CUST776,Male,35,Clothing,3,30,90,186,20.6,No,No
777,2023-12-20,17:14,Hà Nội,CUST777,Male,48,Electronics,3,50,150,64,30.44,No,No
778,2023-11-18,13:51,TP.HCM,CUST778,Female,47,Beauty,4,25,100,51,15.83,No,No
779,2023-05-05,11:12,TP.HCM,CUST779,Female,56,Electronics,2,500,1000,43,344.55,No,No
780,2023-02-22,19:09,TP.HCM,CUST780,Male,52,Electronics,2,25,50,38,16.05,No,No
781,2023-12-23,08:01,TP.HCM,CUST781,Male,35,Beauty,1,500,500,194,305.0,No,No
782,2023-06-04,20:02,TP.HCM,CUST782,Male,59,Clothing,3,300,900,268,230.62,No,No
783,2023-12-17,14:15,Hà Nội,CUST783,Female,56,Clothing,1,300,300,202,238.87,Yes,No
784,2023-11-04,17:30,Hà Nội,CUST784,Female,34,Electronics,1,500,500,28,379.31,No,No
785,2023-03-03,17:39,Hà Nội,CUST785,Female,31,Beauty,4,50,200,86,38.54,No,No
786,2023-10-17,20:54,Cần Thơ,CUST786,Male,48,Clothing,4,25,100,289,16.21,Yes,No
787,2023-01-22,17:49,TP.HCM,CUST787,Male,41,Electronics,1,25,25,23,19.8,No,Yes
788,2023-06-27,16:04,TP.HCM,CUST788,Female,52,Beauty,3,300,900,73,191.82,No,No
789,2023-09-30,09:29,TP.HCM,CUST789,Female,61,Clothing,4,500,2000,291,395.14,Yes,No
790,2023-08-08,15:26,Cần Thơ,CUST790,Male,62,Clothing,1,25,25,235,19.97,No,No
791,2023-12-05,10:56,Hà Nội,CUST791,Female,51,Beauty,1,25,25,105,18.56,Yes,No
792,2023-07-09,18:40,TP.HCM,CUST792,Female,20,Beauty,1,50,50,146,39.81,Yes,No
793,2023-02-05,15:36,TP.HCM,CUST793,Male,54,Beauty,1,30,30,157,21.42,No,No
794,2023-09-17,17:12,TP.HCM,CUST794,Female,60,Beauty,1,300,300,166,195.57,No,No
795,2023-11-28,08:45,Hà Nội,CUST795,Male,57,Electronics,1,300,300,63,206.22,Yes,No
796,2023-06-24,09:44,Đà Nẵng,CUST796,Male,43,Beauty,4,30,120,90,21.56,No,No
797,2023-01-07,17:24,Cần Thơ,CUST797,Male,40,Clothing,3,25,75,194,15.37,No,No
798,2023-08-04,09:31,TP.HCM,CUST798,Male,61,Clothing,1,50,50,179,36.22,Yes,No
799,2023-09-08,09:25,TP.HCM,CUST799,Male,56,Electronics,2,50,100,61,39.81,Yes,No
800,2023-02-24,08:15,Cần Thơ,CUST800,Male,32,Clothing,4,300,1200,298,191.41,No,No
801,2023-08-10,21:09,TP.HCM,CUST801,Male,21,Clothing,4,50,200,245,37.93,Yes,No
802,2023-07-05,18:41,Hà Nội,CUST802,Female,46,Beauty,1,30,30,71,23.45,No,No
803,2023-11-22,12:44,TP.HCM,CUST803,Male,39,Clothing,4,25,100,113,19.72,No,No
804,2023-08-24,11:00,TP.HCM,CUST804,Male,42,Electronics,1,30,30,39,23.76,No,No
805,2023-12-29,12:57,TP.HCM,CUST805,Female,30,Beauty,3,500,1500,90,352.15,Yes,No
806,2023-03-20,18:48,TP.HCM,CUST806,Female,35,Beauty,3,300,900,62,238.64,No,No
807,2023-08-11,17:55,Cần Thơ,CUST807,Female,50,Electronics,4,50,200,30,37.57,No,No
808,2023-04-01,10:49,Cần Thơ,CUST808,Male,33,Beauty,4,500,2000,119,316.17,No,No
809,2023-09-25,10:56,TP.HCM,CUST809,Female,62,Beauty,2,50,100,163,34.77,Yes,No
810,2023-11-30,09:06,Hà Nội,CUST810,Male,59,Electronics,4,25,100,74,18.59,Yes,No
811,2023-05-19,17:49,Hải Phòng,CUST811,Male,61,Beauty,2,25,50,174,16.24,No,No
812,2023-11-12,18:27,Đà Nẵng,CUST812,Male,19,Electronics,3,25,75,97,18.2,No,No
813,2023-10-03,11:14,Hà Nội,CUST813,Male,52,Electronics,3,50,150,76,36.67,Yes,No
814,2023-09-05,08:11,Cần Thơ,CUST814,Female,59,Clothing,1,500,500,206,316.27,No,No
815,2023-08-27,09:51,Đà Nẵng,CUST815,Female,51,Clothing,3,25,75,169,17.83,Yes,No
816,2023-08-12,21:44,TP.HCM,CUST816,Male,47,Beauty,2,500,1000,105,377.16,No,No
817,2023-10-31,11:33,TP.HCM,CUST817,Male,30,Beauty,4,50,200,181,34.99,No,No
818,2023-05-18,18:29,TP.HCM,CUST818,Male,30,Electronics,1,500,500,34,301.21,No,No
819,2023-06-15,17:03,Hà Nội,CUST819,Female,35,Beauty,2,50,100,138,30.09,No,No
820,2023-05-06,12:35,Hà Nội,CUST820,Male,49,Electronics,4,50,200,75,33.57,No,No
821,2023-02-14,10:15,Đà Nẵng,CUST821,Male,49,Electronics,1,300,300,34,235.57,No,No
822,2023-05-23,10:58,Hà Nội,CUST822,Female,52,Beauty,3,50,150,122,32.29,No,No
823,2023-08-19,16:54,Hà Nội,CUST823,Female,56,Electronics,2,50,100,95,36.34,No,No
824,2023-05-05,18:07,TP.HCM,CUST824,Male,63,Clothing,4,30,120,224,19.33,No,No
825,2023-08-26,17:29,TP.HCM,CUST825,Female,46,Beauty,1,25,25,184,16.61,Yes,No
826,2023-10-19,15:08,Cần Thơ,CUST826,Female,46,Clothing,1,300,300,270,230.88,Yes,No
827,2023-11-09,08:51,Hà Nội,CUST827,Male,61,Beauty,3,300,900,128,223.73,No,No
828,2023-12-09,21:29,Hà Nội,CUST828,Female,33,Electronics,4,300,1200,25,185.72,No,No
829,2023-07-14,18:42,TP.HCM,CUST829,Male,61,Beauty,3,30,90,106,20.57,No,No
830,2023-06-22,11:33,TP.HCM,CUST830,Female,64,Clothing,3,50,150,201,30.29,Yes,No
831,2023-01-15,22:35,Hà Nội,CUST831,Male,27,Electronics,4,25,100,96,17.4,No,No
832,2023-09-11,16:38,TP.HCM,CUST832,Male,47,Beauty,4,500,2000,64,366.24,No,No
833,2023-06-16,16:20,Hà Nội,CUST833,Male,42,Beauty,4,50,200,51,31.19,No,No
834,2023-04-04,18:48,Hà Nội,CUST834,Female,56,Beauty,2,30,60,102,19.73,No,No
835,2023-09-07,18:57,TP.HCM,CUST835,Male,37,Clothing,4,50,200,177,33.98,No,No
836,2023-04-19,17:28,TP.HCM,CUST836,Female,22,Clothing,1,50,50,154,39.2,No,No
837,2023-07-01,10:39,Cần Thơ,CUST837,Male,18,Beauty,3,30,90,85,23.96,No,No
838,2023-05-13,12:52,TP.HCM,CUST838,Male,47,Electronics,2,300,600,52,182.69,Yes,No
839,2023-06-24,21:46,TP.HCM,CUST839,Female,20,Electronics,4,300,1200,57,225.66,No,No
840,2023-05-24,11:57,TP.HCM,CUST840,Male,62,Clothing,2,25,50,183,16.86,No,No
841,2023-11-02,12:32,Hà Nội,CUST841,Male,31,Electronics,4,25,100,35,16.96,No,No
842,2023-12-26,13:27,TP.HCM,CUST842,Female,47,Clothing,2,300,600,101,225.26,Yes,No
843,2023-05-22,13:53,Hà Nội,CUST843,Male,21,Beauty,3,500,1500,177,391.84,No,No
844,2023-10-12,16:58,Hải Phòng,CUST844,Male,35,Clothing,3,50,150,291,39.51,No,No
845,2023-01-06,21:35,Hà Nội,CUST845,Male,54,Clothing,1,500,500,210,357.71,Yes,No
846,2023-09-22,11:28,TP.HCM,CUST846,Male,42,Beauty,1,50,50,94,33.57,No,No
847,2023-04-08,10:57,Hà Nội,CUST847,Female,18,Electronics,4,300,1200,36,227.25,No,No
848,2023-02-13,10:10,Hải Phòng,CUST848,Female,63,Clothing,3,25,75,197,16.26,No,No
849,2023-05-04,20:47,TP.HCM,CUST849,Male,32,Clothing,2,25,50,236,17.82,No,No
850,2023-07-28,17:55,TP.HCM,CUST850,Female,26,Beauty,2,500,1000,108,335.86,Yes,No
851,2023-09-08,11:30,Hà Nội,CUST851,Male,32,Electronics,2,25,50,84,18.28,No,No
852,2023-10-12,18:28,TP.HCM,CUST852,Female,41,Clothing,1,300,300,243,194.42,Yes,No
853,2023-05-04,19:16,Hà Nội,CUST853,Male,21,Beauty,2,500,1000,140,319.16,No,No
854,2023-12-20,19:48,Đà Nẵng,CUST854,Male,29,Clothing,1,50,50,118,39.18,No,No
855,2023-09-01,20:15,Hà Nội,CUST855,Male,54,Beauty,1,25,25,151,15.51,No,No
856,2023-11-27,11:53,Hà Nội,CUST856,Male,54,Electronics,4,30,120,25,21.04,Yes,No
857,2023-12-31,18:40,Hà Nội,CUST857,Male,60,Electronics,2,25,50,75,16.1,No,No
858,2023-09-09,14:17,TP.HCM,CUST858,Male,23,Electronics,2,50,100,22,30.39,No,No
859,2023-08-18,19:49,TP.HCM,CUST859,Female,56,Electronics,3,500,1500,78,303.6,No,No
860,2023-01-09,18:49,Hà Nội,CUST860,Male,63,Clothing,4,50,200,119,31.75,No,No
861,2023-02-17,18:33,Đà Nẵng,CUST861,Female,41,Clothing,3,30,90,180,23.2,No,No
862,2023-05-31,17:31,TP.HCM,CUST862,Male,28,Electronics,4,300,1200,93,196.95,No,No
863,2023-04-24,10:40,TP.HCM,CUST863,Female,30,Electronics,2,25,50,74,19.75,No,No
864,2023-07-27,15:15,TP.HCM,CUST864,Female,51,Electronics,1,500,500,93,358.16,Yes,No
865,2023-12-21,22:17,TP.HCM,CUST865,Female,42,Clothing,1,300,300,203,206.2,Yes,No
866,2023-05-05,21:28,TP.HCM,CUST866,Male,24,Electronics,1,50,50,73,35.8,No,No
867,2023-06-06,08:04,Hà Nội,CUST867,Male,21,Electronics,1,500,500,57,351.67,No,No
868,2023-12-06,10:45,Hà Nội,CUST868,Female,25,Electronics,1,300,300,34,225.53,No,No
869,2023-10-25,10:18,Đà Nẵng,CUST869,Male,37,Beauty,3,500,1500,153,328.25,No,No
870,2023-07-08,18:15,Cần Thơ,CUST870,Female,46,Electronics,4,30,120,22,20.12,Yes,No
871,2023-08-31,18:17,TP.HCM,CUST871,Male,62,Beauty,2,30,60,133,23.36,No,No
872,2023-10-11,10:21,Hà Nội,CUST872,Female,63,Beauty,3,25,75,93,19.73,Yes,No
873,2023-09-29,14:20,TP.HCM,CUST873,Female,27,Electronics,4,25,100,99,19.46,Yes,No
874,2023-06-26,19:57,TP.HCM,CUST874,Male,60,Beauty,1,30,30,167,20.52,No,No
875,2023-08-06,18:34,Hà Nội,CUST875,Female,51,Electronics,4,500,2000,66,378.04,Yes,No
876,2023-10-09,15:05,Hà Nội,CUST876,Male,43,Clothing,4,30,120,122,20.86,No,No
877,2023-06-19,16:08,TP.HCM,CUST877,Female,58,Clothing,1,25,25,211,17.49,Yes,No
878,2023-06-30,14:09,TP.HCM,CUST878,Female,20,Clothing,1,30,30,127,19.23,No,No
879,2023-12-26,11:14,Hà Nội,CUST879,Male,23,Clothing,1,30,30,162,21.55,No,No
880,2023-08-21,16:24,Hà Nội,CUST880,Male,22,Beauty,2,500,1000,161,318.61,Yes,No
881,2023-05-19,17:44,Hà Nội,CUST881,Male,22,Electronics,1,300,300,95,199.89,No,No
882,2023-06-06,19:09,TP.HCM,CUST882,Female,64,Electronics,2,25,50,71,19.28,No,No
883,2023-05-09,17:45,Hà Nội,CUST883,Male,40,Electronics,1,500,500,87,320.71,No,No
884,2023-04-29,18:13,Hà Nội,CUST884,Female,26,Clothing,2,30,60,120,18.43,Yes,No
885,2023-03-03,10:04,Đà Nẵng,CUST885,Female,52,Clothing,4,30,120,201,18.41,No,No
886,2023-04-09,14:26,Hà Nội,CUST886,Male,37,Electronics,3,300,900,59,236.45,No,No
887,2023-06-11,08:26,TP.HCM,CUST887,Male,59,Clothing,4,25,100,290,17.53,No,No
888,2023-03-03,11:21,Hà Nội,CUST888,Female,52,Electronics,4,25,100,63,17.05,No,No
889,2023-10-02,18:34,Hà Nội,CUST889,Female,35,Electronics,1,50,50,48,38.11,No,No
890,2023-12-20,22:29,Hà Nội,CUST890,Male,34,Electronics,2,25,50,62,19.18,No,No
891,2023-04-05,09:26,TP.HCM,CUST891,Male,41,Electronics,3,300,900,41,199.93,No,No
892,2023-04-09,13:03,Đà Nẵng,CUST892,Male,20,Electronics,1,50,50,29,36.94,No,No
893,2023-04-21,18:13,Đà Nẵng,CUST893,Male,49,Electronics,1,50,50,85,37.71,No,No
894,2023-09-05,10:53,TP.HCM,CUST894,Male,52,Electronics,1,30,30,34,21.93,No,No
895,2023-05-22,15:26,TP.HCM,CUST895,Female,55,Clothing,4,30,120,235,18.91,No,No
896,2023-10-29,18:24,Hà Nội,CUST896,Female,30,Electronics,2,25,50,85,19.38,No,No
897,2023-09-26,16:57,Hà Nội,CUST897,Female,64,Electronics,2,50,100,44,35.39,Yes,No
898,2023-11-02,10:49,Đà Nẵng,CUST898,Female,42,Clothing,3,30,90,298,19.69,No,No
899,2023-05-25,12:37,Hà Nội,CUST899,Male,26,Clothing,2,300,600,189,205.51,No,No
900,2023-02-21,18:44,Hà Nội,CUST900,Male,21,Clothing,2,30,60,189,18.23,No,No
901,2023-04-10,15:01,Hà Nội,CUST901,Male,31,Electronics,1,30,30,38,18.77,No,No
902,2023-06-01,08:54,Hà Nội,CUST902,Female,54,Beauty,1,50,50,110,37.66,No,No
903,2023-04-27,18:56,Hà Nội,CUST903,Female,51,Beauty,4,50,200,76,30.0,No,No
904,2023-07-04,08:48,TP.HCM,CUST904,Male,28,Clothing,1,500,500,137,341.66,Yes,No
905,2023-04-02,18:36,TP.HCM,CUST905,Male,58,Beauty,1,300,300,115,211.35,No,No
906,2023-06-04,10:24,Đà Nẵng,CUST906,Female,20,Clothing,1,50,50,150,30.55,No,No
907,2023-01-08,21:30,Đà Nẵng,CUST907,Female,45,Electronics,1,25,25,42,19.87,No,No
908,2023-12-29,12:00,Hà Nội,CUST908,Male,46,Beauty,4,300,1200,89,193.57,No,No
909,2023-10-01,12:22,Hà Nội,CUST909,Male,26,Electronics,1,300,300,29,198.25,No,No
910,2023-03-06,10:19,TP.HCM,CUST910,Female,20,Beauty,3,50,150,95,33.04,No,No
911,2023-05-21,11:48,TP.HCM,CUST911,Male,42,Electronics,3,300,900,100,193.82,Yes,No
912,2023-01-24,19:24,Hà Nội,CUST912,Male,51,Beauty,3,50,150,176,30.01,Yes,Yes
913,2023-01-28,22:54,TP.HCM,CUST913,Male,29,Electronics,3,30,90,79,22.38,Yes,No
914,2023-10-11,12:57,TP.HCM,CUST914,Female,59,Electronics,1,500,500,92,396.68,No,No
915,2023-05-30,13:53,TP.HCM,CUST915,Female,26,Beauty,3,30,90,198,19.35,No,No
916,2023-12-24,18:26,TP.HCM,CUST916,Female,32,Electronics,1,50,50,77,36.63,No,Yes
917,2023-03-06,20:34,Hà Nội,CUST917,Female,57,Electronics,4,50,200,92,37.42,No,No
918,2023-11-23,16:47,Cần Thơ,CUST918,Female,42,Electronics,3,30,90,99,23.09,No,No
919,2023-09-09,12:47,Đà Nẵng,CUST919,Female,22,Beauty,2,25,50,132,17.11,No,No
920,2023-02-22,13:34,Hà Nội,CUST920,Female,28,Beauty,3,25,75,130,16.51,No,No
921,2023-01-07,17:51,Đà Nẵng,CUST921,Male,51,Electronics,3,25,75,39,16.63,No,No
922,2023-10-21,08:38,TP.HCM,CUST922,Male,41,Electronics,1,50,50,76,37.13,No,No
923,2023-05-26,16:57,Đà Nẵng,CUST923,Male,32,Beauty,3,300,900,67,229.01,No,No
924,2023-08-29,12:14,Đà Nẵng,CUST924,Male,55,Beauty,2,50,100,170,31.82,Yes,No
925,2023-09-03,18:31,TP.HCM,CUST925,Male,25,Electronics,1,300,300,76,202.26,No,No
926,2023-08-14,09:14,Hà Nội,CUST926,Male,22,Electronics,1,30,30,100,23.41,Yes,No
927,2023-06-24,16:17,Hà Nội,CUST927,Male,43,Electronics,4,500,2000,58,380.67,No,No
928,2023-04-05,14:27,TP.HCM,CUST928,Female,35,Clothing,4,300,1200,170,239.09,No,No
929,2023-01-27,17:31,TP.HCM,CUST929,Female,23,Beauty,3,25,75,64,18.77,No,No
930,2023-05-10,09:01,Hà Nội,CUST930,Male,54,Clothing,4,50,200,190,33.93,Yes,No
931,2023-09-02,16:24,Hà Nội,CUST931,Male,30,Beauty,4,30,120,179,21.54,No,Yes
932,2023-02-28,16:21,Đà Nẵng,CUST932,Female,45,Beauty,4,25,100,68,18.31,Yes,No
933,2023-02-03,16:42,Hải Phòng,CUST933,Male,22,Beauty,1,30,30,129,18.47,No,No
934,2023-07-25,16:43,TP.HCM,CUST934,Male,30,Beauty,1,500,500,168,354.45,Yes,No
935,2023-09-09,17:51,Hà Nội,CUST935,Female,34,Beauty,1,50,50,165,37.09,No,No
936,2023-02-07,18:25,Hà Nội,CUST936,Male,57,Beauty,4,50,200,59,31.67,No,No
937,2023-10-23,11:46,Hà Nội,CUST937,Female,62,Beauty,1,500,500,64,378.06,No,No
938,2023-11-19,19:10,Cần Thơ,CUST938,Male,49,Clothing,4,50,200,194,35.84,Yes,No
939,2023-12-18,14:53,Hà Nội,CUST939,Female,46,Electronics,1,300,300,56,237.13,Yes,No
940,2023-01-28,09:29,TP.HCM,CUST940,Female,20,Electronics,1,30,30,29,18.25,No,No
941,2023-03-19,09:58,Hà Nội,CUST941,Female,57,Clothing,2,25,50,265,16.33,No,No
942,2023-03-18,12:08,TP.HCM,CUST942,Male,51,Clothing,3,500,1500,123,360.16,No,No
943,2023-10-16,18:39,TP.HCM,CUST943,Female,57,Clothing,4,300,1200,257,197.79,Yes,No
944,2023-06-05,17:34,Đà Nẵng,CUST944,Male,44,Clothing,2,25,50,252,18.57,No,No
945,2023-02-13,18:01,Hà Nội,CUST945,Male,30,Beauty,1,25,25,179,18.8,Yes,No
946,2023-05-08,15:58,Hà Nội,CUST946,Male,62,Electronics,4,500,2000,69,310.25,Yes,No
947,2023-03-02,13:25,Hà Nội,CUST947,Male,50,Beauty,1,300,300,168,210.83,No,No
948,2023-10-13,10:37,Cần Thơ,CUST948,Female,23,Electronics,3,25,75,94,17.54,No,No
949,2023-08-02,12:36,Đà Nẵng,CUST949,Female,41,Electronics,2,25,50,90,16.85,Yes,No
950,2023-11-07,13:42,TP.HCM,CUST950,Male,36,Clothing,3,300,900,289,235.98,Yes,No
951,2023-11-02,09:01,TP.HCM,CUST951,Male,33,Beauty,2,50,100,60,38.28,Yes,No
952,2023-11-13,11:05,TP.HCM,CUST952,Female,57,Clothing,1,25,25,215,18.49,No,No
953,2023-04-26,16:41,Hà Nội,CUST953,Male,45,Beauty,3,30,90,196,22.29,No,No
954,2023-09-25,18:27,Cần Thơ,CUST954,Female,50,Electronics,3,300,900,44,207.7,Yes,No
955,2023-07-14,22:08,TP.HCM,CUST955,Male,58,Clothing,1,25,25,182,19.6,Yes,No
956,2023-08-19,21:55,TP.HCM,CUST956,Male,30,Clothing,3,500,1500,254,369.46,No,No
957,2023-08-15,17:29,TP.HCM,CUST957,Female,60,Electronics,4,30,120,80,22.37,No,No
958,2023-06-02,13:11,Hà Nội,CUST958,Male,62,Electronics,2,25,50,84,19.31,No,No
959,2023-10-29,17:03,Hà Nội,CUST959,Female,42,Electronics,2,30,60,39,19.64,Yes,No
960,2023-08-08,18:16,TP.HCM,CUST960,Male,59,Clothing,2,30,60,115,22.84,Yes,No
961,2023-06-06,09:24,Hà Nội,CUST961,Male,53,Beauty,4,50,200,165,31.95,No,No
962,2023-10-19,13:20,TP.HCM,CUST962,Male,44,Clothing,2,30,60,126,20.07,No,No
963,2023-11-14,19:13,Hà Nội,CUST963,Female,55,Beauty,1,50,50,137,33.36,Yes,No
964,2023-01-31,12:29,TP.HCM,CUST964,Male,24,Clothing,3,300,900,282,238.71,No,No
965,2023-11-09,16:20,Hà Nội,CUST965,Male,22,Clothing,4,50,200,121,38.57,Yes,No
966,2023-02-20,16:21,TP.HCM,CUST966,Male,60,Electronics,2,500,1000,84,370.12,No,No
967,2023-04-17,10:48,TP.HCM,CUST967,Male,62,Beauty,1,25,25,94,18.64,No,No
968,2023-11-17,12:56,Hà Nội,CUST968,Female,48,Clothing,3,300,900,110,213.72,Yes,No
969,2023-04-19,12:24,TP.HCM,CUST969,Female,40,Clothing,3,300,900,163,236.83,No,No
970,2023-05-16,08:17,TP.HCM,CUST970,Male,59,Electronics,4,500,2000,76,349.63,No,No
971,2023-12-05,08:48,TP.HCM,CUST971,Female,27,Electronics,4,50,200,76,33.81,No,No
972,2023-02-11,19:53,Cần Thơ,CUST972,Male,49,Beauty,4,25,100,184,15.82,No,No
973,2023-03-22,11:26,TP.HCM,CUST973,Male,60,Clothing,1,50,50,233,37.86,Yes,No
974,2023-05-03,15:16,Hà Nội,CUST974,Male,47,Beauty,1,30,30,90,22.41,No,No
975,2023-03-30,11:53,Hà Nội,CUST975,Female,56,Clothing,4,50,200,193,33.84,Yes,No
976,2023-10-10,21:05,Hà Nội,CUST976,Female,48,Beauty,2,300,600,145,181.51,No,No
977,2023-02-08,11:30,TP.HCM,CUST977,Female,35,Electronics,3,25,75,56,19.19,No,No
978,2023-03-22,13:01,Hà Nội,CUST978,Female,53,Clothing,3,50,150,199,30.11,No,No
979,2023-01-02,19:47,TP.HCM,CUST979,Female,19,Beauty,1,25,25,154,18.52,Yes,No
980,2023-07-29,19:34,TP.HCM,CUST980,Female,31,Electronics,3,25,75,63,19.85,No,No
981,2023-08-19,10:03,Hà Nội,CUST981,Female,30,Electronics,2,30,60,96,20.63,No,No
982,2023-12-19,18:22,Đà Nẵng,CUST982,Female,46,Beauty,3,30,90,63,19.41,No,No
983,2023-11-01,13:14,Hà Nội,CUST983,Female,29,Clothing,1,300,300,261,222.29,Yes,No
984,2023-08-29,14:41,Hà Nội,CUST984,Male,56,Clothing,1,500,500,265,381.71,Yes,No
985,2023-05-30,10:04,TP.HCM,CUST985,Female,19,Electronics,2,25,50,62,17.73,No,No
986,2023-01-17,09:49,TP.HCM,CUST986,Female,49,Clothing,2,500,1000,116,396.7,No,No
987,2023-04-29,18:41,TP.HCM,CUST987,Female,30,Clothing,3,300,900,184,183.1,Yes,No
988,2023-05-28,14:02,TP.HCM,CUST988,Female,63,Clothing,3,25,75,124,17.52,No,No
989,2023-12-28,13:48,Hà Nội,CUST989,Female,44,Electronics,1,25,25,91,18.59,No,No
990,2023-05-25,18:01,Đà Nẵng,CUST990,Female,58,Beauty,2,500,1000,148,386.26,No,No
991,2023-12-26,18:15,Đà Nẵng,CUST991,Female,34,Clothing,2,50,100,172,31.79,Yes,No
992,2023-08-21,10:12,TP.HCM,CUST992,Female,57,Electronics,2,30,60,52,22.8,Yes,No
993,2023-02-06,16:53,Hà Nội,CUST993,Female,48,Electronics,3,50,150,97,35.53,No,No
994,2023-12-18,10:01,TP.HCM,CUST994,Female,51,Beauty,2,500,1000,88,339.66,Yes,No
995,2023-04-30,18:39,TP.HCM,CUST995,Female,41,Clothing,1,30,30,185,18.79,No,Yes
996,2023-05-16,17:09,Hà Nội,CUST996,Male,62,Clothing,1,50,50,120,38.65,No,No
997,2023-11-17,21:15,Cần Thơ,CUST997,Male,52,Beauty,3,30,90,199,18.94,No,No
998,2023-10-29,09:08,Hà Nội,CUST998,Female,23,Beauty,4,25,100,86,16.55,No,No
999,2023-12-05,09:30,Hải Phòng,CUST999,Female,36,Electronics,3,50,150,64,32.9,No,No
1000,2023-04-12,11:42,TP.HCM,CUST1000,Male,47,Electronics,4,30,120,59,23.23,Yes,No
